date,area,median_salary,life_satisfaction,population_size,number_of_jobs,area_size,no_of_houses
2005-10-31,barnet,26765.916666666668,,326904.6666666667,135833.33333333334,8675.0,133727.66666666666
2005-11-30,barnet,26899.458333333332,,327222.8333333333,135916.66666666666,8675.0,133814.83333333334
2005-12-31,barnet,27033.0,,327541.0,136000.0,8675.0,133902.0
2006-01-31,barnet,26952.833333333332,,327812.6666666667,136166.66666666666,8675.0,133988.58333333334
2006-02-28,barnet,26872.666666666668,,328084.3333333333,136333.33333333334,8675.0,134075.16666666666
2006-03-31,barnet,26792.5,,328356.0,136500.0,8675.0,134161.75
2006-04-30,barnet,26712.333333333332,,328627.6666666667,136666.66666666666,8675.0,134248.33333333334
2006-05-31,barnet,26632.166666666668,,328899.3333333333,136833.33333333334,8675.0,134334.91666666666
2006-06-30,barnet,26552.0,,329171.0,137000.0,8675.0,134421.5
2006-07-31,barnet,26471.833333333332,,329442.6666666667,137166.66666666666,8675.0,134508.08333333334
2006-08-31,barnet,26391.666666666668,,329714.3333333333,137333.33333333334,8675.0,134594.66666666666
2006-09-30,barnet,26311.5,,329986.0,137500.0,8675.0,134681.25
2006-10-31,barnet,26231.333333333332,,330257.6666666667,137666.66666666666,8675.0,134767.83333333334
2006-11-30,barnet,26151.166666666668,,330529.3333333333,137833.33333333334,8675.0,134854.41666666666
2006-12-31,barnet,26071.0,,330801.0,138000.0,8675.0,134941.0
2007-01-31,barnet,26184.75,,331137.3333333333,137833.33333333334,8675.0,134981.66666666666
2007-02-28,barnet,26298.5,,331473.6666666667,137666.66666666666,8675.0,135022.33333333334
2007-03-31,barnet,26412.25,,331810.0,137500.0,8675.0,135063.0
2007-04-30,barnet,26526.0,,332146.3333333333,137333.33333333334,8675.0,135103.66666666666
2007-05-31,barnet,26639.75,,332482.6666666667,137166.66666666666,8675.0,135144.33333333334
2007-06-30,barnet,26753.5,,332819.0,137000.0,8675.0,135185.0
2007-07-31,barnet,26867.25,,333155.3333333333,136833.33333333334,8675.0,135225.66666666666
2007-08-31,barnet,26981.0,,333491.6666666667,136666.66666666666,8675.0,135266.33333333334
2007-09-30,barnet,27094.75,,333828.0,136500.0,8675.0,135307.0
2007-10-31,barnet,27208.5,,334164.3333333333,136333.33333333334,8675.0,135347.66666666666
2007-11-30,barnet,27322.25,,334500.6666666667,136166.66666666666,8675.0,135388.33333333334
2007-12-31,barnet,27436.0,,334837.0,136000.0,8675.0,135429.0
2008-01-31,barnet,27481.166666666668,,335201.5833333333,136333.33333333334,8675.0,135533.25
2008-02-29,barnet,27526.333333333332,,335566.1666666667,136666.66666666666,8675.0,135637.5
2008-03-31,barnet,27571.5,,335930.75,137000.0,8675.0,135741.75
2008-04-30,barnet,27616.666666666668,,336295.3333333333,137333.33333333334,8675.0,135846.0
2008-05-31,barnet,27661.833333333332,,336659.9166666667,137666.66666666666,8675.0,135950.25
2008-06-30,barnet,27707.0,,337024.5,138000.0,8675.0,136054.5
2008-07-31,barnet,27752.166666666668,,337389.0833333333,138333.33333333334,8675.0,136158.75
2008-08-31,barnet,27797.333333333332,,337753.6666666667,138666.66666666666,8675.0,136263.0
2008-09-30,barnet,27842.5,,338118.25,139000.0,8675.0,136367.25
2008-10-31,barnet,27887.666666666668,,338482.8333333333,139333.33333333334,8675.0,136471.5
2008-11-30,barnet,27932.833333333332,,338847.4166666667,139666.66666666666,8675.0,136575.75
2008-12-31,barnet,27978.0,,339212.0,140000.0,8675.0,136680.0
2009-01-31,barnet,28187.833333333332,,339763.4166666667,140250.0,8675.0,136770.75
2009-02-28,barnet,28397.666666666668,,340314.8333333333,140500.0,8675.0,136861.5
2009-03-31,barnet,28607.5,,340866.25,140750.0,8675.0,136952.25
2009-04-30,barnet,28817.333333333332,,341417.6666666667,141000.0,8675.0,137043.0
2009-05-31,barnet,29027.166666666668,,341969.0833333333,141250.0,8675.0,137133.75
2009-06-30,barnet,29237.0,,342520.5,141500.0,8675.0,137224.5
2009-07-31,barnet,29446.833333333332,,343071.9166666667,141750.0,8675.0,137315.25
2009-08-31,barnet,29656.666666666668,,343623.3333333333,142000.0,8675.0,137406.0
2009-09-30,barnet,29866.5,,344174.75,142250.0,8675.0,137496.75
2009-10-31,barnet,30076.333333333332,,344726.1666666667,142500.0,8675.0,137587.5
2009-11-30,barnet,30286.166666666668,,345277.5833333333,142750.0,8675.0,137678.25
2009-12-31,barnet,30496.0,,345829.0,143000.0,8675.0,137769.0
2010-01-31,barnet,30454.666666666668,,346296.4166666667,142833.33333333334,8675.0,137839.58333333334
2010-02-28,barnet,30413.333333333332,,346763.8333333333,142666.66666666666,8675.0,137910.16666666666
2010-03-31,barnet,30372.0,,347231.25,142500.0,8675.0,137980.75
2010-04-30,barnet,30330.666666666668,,347698.6666666667,142333.33333333334,8675.0,138051.33333333334
2010-05-31,barnet,30289.333333333332,,348166.0833333333,142166.66666666666,8675.0,138121.91666666666
2010-06-30,barnet,30248.0,,348633.5,142000.0,8675.0,138192.5
2010-07-31,barnet,30206.666666666668,,349100.9166666667,141833.33333333334,8675.0,138263.08333333334
2010-08-31,barnet,30165.333333333332,,349568.3333333333,141666.66666666666,8675.0,138333.66666666666
2010-09-30,barnet,30124.0,,350035.75,141500.0,8675.0,138404.25
2010-10-31,barnet,30082.666666666668,,350503.1666666667,141333.33333333334,8675.0,138474.83333333334
2010-11-30,barnet,30041.333333333332,,350970.5833333333,141166.66666666666,8675.0,138545.41666666666
2010-12-31,barnet,30000.0,,351438.0,141000.0,8675.0,138616.0
2011-01-31,barnet,30019.75,,351946.3333333333,141500.0,8675.0,138676.83333333334
2011-02-28,barnet,30039.5,,352454.6666666667,142000.0,8675.0,138737.66666666666
2011-03-31,barnet,30059.25,,352963.0,142500.0,8675.0,138798.5
2011-04-30,barnet,30079.0,,353471.3333333333,143000.0,8675.0,138859.33333333334
2011-05-31,barnet,30098.75,,353979.6666666667,143500.0,8675.0,138920.16666666666
2011-06-30,barnet,30118.5,,354488.0,144000.0,8675.0,138981.0
2011-07-31,barnet,30138.25,,354996.3333333333,144500.0,8675.0,139041.83333333334
2011-08-31,barnet,30158.0,,355504.6666666667,145000.0,8675.0,139102.66666666666
2011-09-30,barnet,30177.75,,356013.0,145500.0,8675.0,139163.5
2011-10-31,barnet,30197.5,,356521.3333333333,146000.0,8675.0,139224.33333333334
2011-11-30,barnet,30217.25,,357029.6666666667,146500.0,8675.0,139285.16666666666
2011-12-31,barnet,30237.0,7.43,357538.0,147000.0,8675.0,139346.0
2012-01-31,barnet,30183.416666666668,7.4174999999999995,358072.8333333333,147583.33333333334,8675.0,139522.25
2012-02-29,barnet,30129.833333333332,7.404999999999999,358607.6666666667,148166.66666666666,8675.0,139698.5
2012-03-31,barnet,30076.25,7.3925,359142.5,148750.0,8675.0,139874.75
2012-04-30,barnet,30022.666666666668,7.38,359677.3333333333,149333.33333333334,8675.0,140051.0
2012-05-31,barnet,29969.083333333332,7.3675,360212.1666666667,149916.66666666666,8675.0,140227.25
2012-06-30,barnet,29915.5,7.355,360747.0,150500.0,8675.0,140403.5
2012-07-31,barnet,29861.916666666668,7.3425,361281.8333333333,151083.33333333334,8675.0,140579.75
2012-08-31,barnet,29808.333333333332,7.33,361816.6666666667,151666.66666666666,8675.0,140756.0
2012-09-30,barnet,29754.75,7.3175,362351.5,152250.0,8675.0,140932.25
2012-10-31,barnet,29701.166666666668,7.305,362886.3333333333,152833.33333333334,8675.0,141108.5
2012-11-30,barnet,29647.583333333332,7.2925,363421.1666666667,153416.66666666666,8675.0,141284.75
2012-12-31,barnet,29594.0,7.28,363956.0,154000.0,8675.0,141461.0
2013-01-31,barnet,29573.916666666668,7.29,364383.6666666667,154416.66666666666,8675.0,141575.5
2013-02-28,barnet,29553.833333333332,7.300000000000001,364811.3333333333,154833.33333333334,8675.0,141690.0
2013-03-31,barnet,29533.75,7.3100000000000005,365239.0,155250.0,8675.0,141804.5
2013-04-30,barnet,29513.666666666668,7.32,365666.6666666667,155666.66666666666,8675.0,141919.0
2013-05-31,barnet,29493.583333333332,7.33,366094.3333333333,156083.33333333334,8675.0,142033.5
2013-06-30,barnet,29473.5,7.34,366522.0,156500.0,8675.0,142148.0
2013-07-31,barnet,29453.416666666668,7.3500000000000005,366949.6666666667,156916.66666666666,8675.0,142262.5
2013-08-31,barnet,29433.333333333332,7.36,367377.3333333333,157333.33333333334,8675.0,142377.0
2013-09-30,barnet,29413.25,7.37,367805.0,157750.0,8675.0,142491.5
2013-10-31,barnet,29393.166666666668,7.380000000000001,368232.6666666667,158166.66666666666,8675.0,142606.0
2013-11-30,barnet,29373.083333333332,7.390000000000001,368660.3333333333,158583.33333333334,8675.0,142720.5
2013-12-31,barnet,29353.0,7.4,369088.0,159000.0,8675.0,142835.0
2014-01-31,barnet,29503.75,7.411666666666667,369573.5833333333,159500.0,8675.0,142927.75
2014-02-28,barnet,29654.5,7.423333333333334,370059.1666666667,160000.0,8675.0,143020.5
2014-03-31,barnet,29805.25,7.4350000000000005,370544.75,160500.0,8675.0,143113.25
2014-04-30,barnet,29956.0,7.446666666666667,371030.3333333333,161000.0,8675.0,143206.0
2014-05-31,barnet,30106.75,7.458333333333334,371515.9166666667,161500.0,8675.0,143298.75
2014-06-30,barnet,30257.5,7.470000000000001,372001.5,162000.0,8675.0,143391.5
2014-07-31,barnet,30408.25,7.4816666666666665,372487.0833333333,162500.0,8675.0,143484.25
2014-08-31,barnet,30559.0,7.493333333333333,372972.6666666667,163000.0,8675.0,143577.0
2014-09-30,barnet,30709.75,7.505,373458.25,163500.0,8675.0,143669.75
2014-10-31,barnet,30860.5,7.516666666666667,373943.8333333333,164000.0,8675.0,143762.5
2014-11-30,barnet,31011.25,7.528333333333333,374429.4166666667,164500.0,8675.0,143855.25
2014-12-31,barnet,31162.0,7.54,374915.0,165000.0,8675.0,143948.0
2015-01-31,barnet,31140.166666666668,7.539166666666667,375313.0,165250.0,8675.0,144058.33333333334
2015-02-28,barnet,31118.333333333332,7.538333333333333,375711.0,165500.0,8675.0,144168.66666666666
2015-03-31,barnet,31096.5,7.5375,376109.0,165750.0,8675.0,144279.0
2015-04-30,barnet,31074.666666666668,7.536666666666667,376507.0,166000.0,8675.0,144389.33333333334
2015-05-31,barnet,31052.833333333332,7.535833333333334,376905.0,166250.0,8675.0,144499.66666666666
2015-06-30,barnet,31031.0,7.535,377303.0,166500.0,8675.0,144610.0
2015-07-31,barnet,31009.166666666668,7.534166666666667,377701.0,166750.0,8675.0,144720.33333333334
2015-08-31,barnet,30987.333333333332,7.533333333333333,378099.0,167000.0,8675.0,144830.66666666666
2015-09-30,barnet,30965.5,7.532500000000001,378497.0,167250.0,8675.0,144941.0
2015-10-31,barnet,30943.666666666668,7.531666666666667,378895.0,167500.0,8675.0,145051.33333333334
2015-11-30,barnet,30921.833333333332,7.530833333333334,379293.0,167750.0,8675.0,145161.66666666666
2015-12-31,barnet,30900.0,7.53,379691.0,168000.0,8675.0,145272.0
2016-01-31,barnet,31043.583333333332,7.525,380223.6666666667,168083.33333333334,8675.0,145393.5
2016-02-29,barnet,31187.166666666668,7.5200000000000005,380756.3333333333,168166.66666666666,8675.0,145515.0
2016-03-31,barnet,31330.75,7.515000000000001,381289.0,168250.0,8675.0,145636.5
2016-04-30,barnet,31474.333333333332,7.51,381821.6666666667,168333.33333333334,8675.0,145758.0
2016-05-31,barnet,31617.916666666668,7.505,382354.3333333333,168416.66666666666,8675.0,145879.5
2016-06-30,barnet,31761.5,7.5,382887.0,168500.0,8675.0,146001.0
2016-07-31,barnet,31905.083333333332,7.495,383419.6666666667,168583.33333333334,8675.0,146122.5
2016-08-31,barnet,32048.666666666668,7.49,383952.3333333333,168666.66666666666,8675.0,146244.0
2016-09-30,barnet,32192.25,7.484999999999999,384485.0,168750.0,8675.0,146365.5
2016-10-31,barnet,32335.833333333332,7.4799999999999995,385017.6666666667,168833.33333333334,8675.0,146487.0
2016-11-30,barnet,32479.416666666668,7.475,385550.3333333333,168916.66666666666,8675.0,146608.5
2016-12-31,barnet,32623.0,7.47,386083.0,169000.0,8675.0,146730.0
2017-01-31,barnet,32583.0,7.483333333333333,386226.3333333333,169583.33333333334,8675.0,146879.91666666666
2017-02-28,barnet,32543.0,7.496666666666666,386369.6666666667,170166.66666666666,8675.0,147029.83333333334
2017-03-31,barnet,32503.0,7.51,386513.0,170750.0,8675.0,147179.75
2017-04-30,barnet,32463.0,7.523333333333333,386656.3333333333,171333.33333333334,8675.0,147329.66666666666
2017-05-31,barnet,32423.0,7.536666666666666,386799.6666666667,171916.66666666666,8675.0,147479.58333333334
2017-06-30,barnet,32383.0,7.55,386943.0,172500.0,8675.0,147629.5
2017-07-31,barnet,32343.0,7.5633333333333335,387086.3333333333,173083.33333333334,8675.0,147779.41666666666
2017-08-31,barnet,32303.0,7.576666666666666,387229.6666666667,173666.66666666666,8675.0,147929.33333333334
2017-09-30,barnet,32263.0,7.59,387373.0,174250.0,8675.0,148079.25
2017-10-31,barnet,32223.0,7.6033333333333335,387516.3333333333,174833.33333333334,8675.0,148229.16666666666
2017-11-30,barnet,32183.0,7.616666666666666,387659.6666666667,175416.66666666666,8675.0,148379.08333333334
2017-12-31,barnet,32143.0,7.63,387803.0,176000.0,8675.0,148529.0
2018-01-31,barnet,31958.333333333332,7.623333333333333,388164.4166666667,175500.0,8675.0,148713.0
2018-02-28,barnet,31773.666666666668,7.616666666666666,388525.8333333333,175000.0,8675.0,148897.0
2018-03-31,barnet,31589.0,7.609999999999999,388887.25,174500.0,8675.0,149081.0
2018-04-30,barnet,31404.333333333332,7.6033333333333335,389248.6666666667,174000.0,8675.0,149265.0
2018-05-31,barnet,31219.666666666668,7.596666666666667,389610.0833333333,173500.0,8675.0,149449.0
2018-06-30,barnet,31035.0,7.59,389971.5,173000.0,8675.0,149633.0
2018-07-31,barnet,30850.333333333332,7.583333333333333,390332.9166666667,172500.0,8675.0,149817.0
2018-08-31,barnet,30665.666666666668,7.576666666666666,390694.3333333333,172000.0,8675.0,150001.0
2018-09-30,barnet,30481.0,7.57,391055.75,171500.0,8675.0,150185.0
2018-10-31,barnet,30296.333333333332,7.5633333333333335,391417.1666666667,171000.0,8675.0,150369.0
2018-11-30,barnet,30111.666666666668,7.556666666666667,391778.5833333333,170500.0,8675.0,150553.0
2018-12-31,barnet,29927.0,7.55,392140.0,170000.0,8675.0,150737.0
2019-01-31,barnet,30068.416666666668,7.55,392140.0,170000.0,8675.0,150737.0
2019-02-28,barnet,30209.833333333332,7.55,392140.0,170000.0,8675.0,150737.0
2019-03-31,barnet,30351.25,7.55,392140.0,170000.0,8675.0,150737.0
2019-04-30,barnet,30492.666666666668,7.55,392140.0,170000.0,8675.0,150737.0
2019-05-31,barnet,30634.083333333332,7.55,392140.0,170000.0,8675.0,150737.0
2019-06-30,barnet,30775.5,7.55,392140.0,170000.0,8675.0,150737.0
2019-07-31,barnet,30916.916666666668,7.55,392140.0,170000.0,8675.0,150737.0
2019-08-31,barnet,31058.333333333332,7.55,392140.0,170000.0,8675.0,150737.0
2019-09-30,barnet,31199.75,7.55,392140.0,170000.0,8675.0,150737.0
2019-10-31,barnet,31341.166666666668,7.55,392140.0,170000.0,8675.0,150737.0
2019-11-30,barnet,31482.583333333332,7.55,392140.0,170000.0,8675.0,150737.0
2019-12-31,barnet,31624.0,7.55,392140.0,170000.0,8675.0,150737.0
1999-12-31,bexley,18621.0,,217458.0,,,
2000-01-31,bexley,18682.833333333332,,217562.91666666666,,,
2000-02-29,bexley,18744.666666666668,,217667.83333333334,,,
2000-03-31,bexley,18806.5,,217772.75,,,
2000-04-30,bexley,18868.333333333332,,217877.66666666666,,,
2000-05-31,bexley,18930.166666666668,,217982.58333333334,,,
2000-06-30,bexley,18992.0,,218087.5,,,
2000-07-31,bexley,19053.833333333332,,218192.41666666666,,,
2000-08-31,bexley,19115.666666666668,,218297.33333333334,,,
2000-09-30,bexley,19177.5,,218402.25,,,
2000-10-31,bexley,19239.333333333332,,218507.16666666666,,,
2000-11-30,bexley,19301.166666666668,,218612.08333333334,,,
2000-12-31,bexley,19363.0,,218717.0,76000.0,,
2001-01-31,bexley,19434.166666666668,,218720.33333333334,75916.66666666667,,
2001-02-28,bexley,19505.333333333332,,218723.66666666666,75833.33333333333,,
2001-03-31,bexley,19576.5,,218727.0,75750.0,,
2001-04-30,bexley,19647.666666666668,,218730.33333333334,75666.66666666667,,
2001-05-31,bexley,19718.833333333332,,218733.66666666666,75583.33333333333,,
2001-06-30,bexley,19790.0,,218737.0,75500.0,,
2001-07-31,bexley,19861.166666666668,,218740.33333333334,75416.66666666667,,
2001-08-31,bexley,19932.333333333332,,218743.66666666666,75333.33333333333,,
2001-09-30,bexley,20003.5,,218747.0,75250.0,,
2001-10-31,bexley,20074.666666666668,,218750.33333333334,75166.66666666667,,
2001-11-30,bexley,20145.833333333332,,218753.66666666666,75083.33333333333,,
2001-12-31,bexley,20217.0,,218757.0,75000.0,6429.0,91606.0
2002-01-31,bexley,20290.666666666668,,218787.5,75333.33333333333,6429.0,91631.16666666667
2002-02-28,bexley,20364.333333333332,,218818.0,75666.66666666667,6429.0,91656.33333333333
2002-03-31,bexley,20438.0,,218848.5,76000.0,6429.0,91681.5
2002-04-30,bexley,20511.666666666668,,218879.0,76333.33333333333,6429.0,91706.66666666667
2002-05-31,bexley,20585.333333333332,,218909.5,76666.66666666667,6429.0,91731.83333333333
2002-06-30,bexley,20659.0,,218940.0,77000.0,6429.0,91757.0
2002-07-31,bexley,20732.666666666668,,218970.5,77333.33333333333,6429.0,91782.16666666667
2002-08-31,bexley,20806.333333333332,,219001.0,77666.66666666667,6429.0,91807.33333333333
2002-09-30,bexley,20880.0,,219031.5,78000.0,6429.0,91832.5
2002-10-31,bexley,20953.666666666668,,219062.0,78333.33333333333,6429.0,91857.66666666667
2002-11-30,bexley,21027.333333333332,,219092.5,78666.66666666667,6429.0,91882.83333333333
2002-12-31,bexley,21101.0,,219123.0,79000.0,6429.0,91908.0
2003-01-31,bexley,21196.5,,219197.41666666666,78833.33333333333,6429.0,91934.25
2003-02-28,bexley,21292.0,,219271.83333333334,78666.66666666667,6429.0,91960.5
2003-03-31,bexley,21387.5,,219346.25,78500.0,6429.0,91986.75
2003-04-30,bexley,21483.0,,219420.66666666666,78333.33333333333,6429.0,92013.0
2003-05-31,bexley,21578.5,,219495.08333333334,78166.66666666667,6429.0,92039.25
2003-06-30,bexley,21674.0,,219569.5,78000.0,6429.0,92065.5
2003-07-31,bexley,21769.5,,219643.91666666666,77833.33333333333,6429.0,92091.75
2003-08-31,bexley,21865.0,,219718.33333333334,77666.66666666667,6429.0,92118.0
2003-09-30,bexley,21960.5,,219792.75,77500.0,6429.0,92144.25
2003-10-31,bexley,22056.0,,219867.16666666666,77333.33333333333,6429.0,92170.5
2003-11-30,bexley,22151.5,,219941.58333333334,77166.66666666667,6429.0,92196.75
2003-12-31,bexley,22247.0,,220016.0,77000.0,6429.0,92223.0
